"Havaintoasema","Vuosi","Kuukausi","Päivä","Aika [Paikallinen aika]","Tuulen suunta keskiarvo [°]","Näkyvyys keskiarvo [m]","Ilmanpaine merenpinnan tasolla keskiarvo [hPa]","Pilvisyys [1/8]","Ilman lämpötila keskiarvo [°C]","Keskituulen nopeus keskiarvo [m/s]"
"Helsinki Kaisaniemi","2025","1","10","11:00","73.8","28040","1006.3","Pilvistä (8/8)","0.9","4.7"
"Helsinki Kaisaniemi","2025","1","10","12:00","73.2","27383","1005.9","Pilvistä (8/8)","0.9","6.1"
"Helsinki Kaisaniemi","2025","1","10","13:00","66.9","19270","1005.3","Pilvistä (8/8)","0.7","6.2"
"Helsinki Kaisaniemi","2025","1","10","14:00","59.5","1091","1005","Pilvistä (8/8)","0.1","5.4"
"Helsinki Kaisaniemi","2025","1","10","15:00","49.6","907","1004.8","Pilvistä (8/8)","-0.2","5.2"
"Helsinki Kaisaniemi","2025","1","10","16:00","47.2","1004","1004","Pilvistä (8/8)","-0.3","6"
"Helsinki Kaisaniemi","2025","1","10","17:00","49.7","1152","1003.2","Pilvistä (8/8)","-0.3","6.9"
"Helsinki Kaisaniemi","2025","1","10","18:00","51.8","936","1002.8","Pilvistä (8/8)","-0.2","6.7"
"Helsinki Kaisaniemi","2025","1","10","19:00","59.1","934","1002.8","Pilvistä (8/8)","-0.3","8.1"
"Helsinki Kaisaniemi","2025","1","10","20:00","61.1","881","1003.1","Pilvistä (8/8)","-0.4","7.4"
"Helsinki Kaisaniemi","2025","1","10","21:00","58.5","816","1003.1","Pilvistä (8/8)","-0.4","6.9"
"Helsinki Kaisaniemi","2025","1","10","22:00","55.8","1219","1003.2","Pilvistä (8/8)","-0.5","6.5"
"Helsinki Kaisaniemi","2025","1","10","23:00","54.3","1929","1003.5","Pilvistä (8/8)","-0.7","6.1"
"Helsinki Kaisaniemi","2025","1","11","00:00","53.2","4789","1003.7","Pilvistä (8/8)","-0.8","6.2"
"Helsinki Kaisaniemi","2025","1","11","01:00","51.8","6845","1003.6","Pilvistä (8/8)","-0.9","5.9"
"Helsinki Kaisaniemi","2025","1","11","02:00","46.5","12580","1003.7","Pilvistä (8/8)","-1","6.5"
"Helsinki Kaisaniemi","2025","1","11","03:00","45.9","21459","1004.1","Pilvistä (8/8)","-1.2","5.9"
"Helsinki Kaisaniemi","2025","1","11","04:00","43.1","9087","1004.1","Pilvistä (8/8)","-1.2","5.6"
"Helsinki Kaisaniemi","2025","1","11","05:00","41.4","11171","1004","Pilvistä (8/8)","-1.3","6"
"Helsinki Kaisaniemi","2025","1","11","06:00","43.6","3076","1004.2","Pilvistä (8/8)","-1.5","4.7"
"Helsinki Kaisaniemi","2025","1","11","07:00","40.4","1700","1004.7","Pilvistä (8/8)","-1.6","4.8"
"Helsinki Kaisaniemi","2025","1","11","08:00","33.8","3124","1005.2","Pilvistä (8/8)","-1.8","5.1"
"Helsinki Kaisaniemi","2025","1","11","09:00","32.4","3055","1005.8","Pilvistä (8/8)","-1.9","5.5"
"Helsinki Kaisaniemi","2025","1","11","10:00","30.6","3977","1006.2","Pilvistä (8/8)","-1.9","6.1"
"Helsinki Kaisaniemi","2025","1","11","11:00","32","2318","1006.8","Pilvistä (8/8)","-1.8","5.8"
"Helsinki Kaisaniemi","2025","1","11","12:00","28.8","952","1007.1","Pilvistä (8/8)","-2","6.1"
"Helsinki Kaisaniemi","2025","1","11","13:00","28.8","2680","1007.3","Pilvistä (8/8)","-2","5.9"
"Helsinki Kaisaniemi","2025","1","11","14:00","28.5","1182","1007.6","Pilvistä (8/8)","-2.1","5.5"
"Helsinki Kaisaniemi","2025","1","11","15:00","24","1415","1007.7","Pilvistä (8/8)","-2.2","5.5"
"Helsinki Kaisaniemi","2025","1","11","16:00","21.1","2349","1008","Pilvistä (8/8)","-2.3","4.8"
"Helsinki Kaisaniemi","2025","1","11","17:00","17.6","3324","1008.4","Melko pilvistä (7/8)","-2.4","5.3"
"Helsinki Kaisaniemi","2025","1","11","18:00","18.3","4286","1008.7","Pilvistä (8/8)","-2.4","4.7"
"Helsinki Kaisaniemi","2025","1","11","19:00","19","6979","1009.1","Pilvistä (8/8)","-2.4","5.1"
"Helsinki Kaisaniemi","2025","1","11","20:00","14","16904","1009.5","Pilvistä (8/8)","-2.2","4.7"
"Helsinki Kaisaniemi","2025","1","11","21:00","14.7","16000","1009.7","Pilvistä (8/8)","-2","5.4"
"Helsinki Kaisaniemi","2025","1","11","22:00","13.4","6984","1010.1","Pilvistä (8/8)","-1.8","5.7"
"Helsinki Kaisaniemi","2025","1","11","23:00","11.2","12980","1010.4","Pilvistä (8/8)","-1.9","6.5"
"Helsinki Kaisaniemi","2025","1","12","00:00","11.7","4632","1010.9","Melko pilvistä (7/8)","-1.9","6.2"
"Helsinki Kaisaniemi","2025","1","12","01:00","12.8","33683","1011.5","Melko pilvistä (7/8)","-1.8","6.4"
"Helsinki Kaisaniemi","2025","1","12","02:00","11.8","28411","1012.2","Melko pilvistä (7/8)","-2.4","6.2"
"Helsinki Kaisaniemi","2025","1","12","03:00","11.7","35346","1013.1","Melko pilvistä (7/8)","-3","6.9"
"Helsinki Kaisaniemi","2025","1","12","04:00","10.8","42533","1014.2","Puolipilvistä (4/8)","-4.3","6.4"
"Helsinki Kaisaniemi","2025","1","12","05:00","8.9","39940","1015.3","Melko pilvistä (7/8)","-5.2","6.5"
"Helsinki Kaisaniemi","2025","1","12","06:00","14.9","30746","1016.8","Selkeää (0/8)","-6","6.2"
"Helsinki Kaisaniemi","2025","1","12","07:00","9.5","31918","1018.2","Selkeää (0/8)","-6.4","6.6"
"Helsinki Kaisaniemi","2025","1","12","08:00","8.7","43358","1019.3","Selkeää (0/8)","-6.6","6.2"
"Helsinki Kaisaniemi","2025","1","12","09:00","75.3","49554","1020.6","Selkeää (0/8)","-6.5","5.6"
"Helsinki Kaisaniemi","2025","1","12","10:00","145","50000","1022.1","Selkeää (0/8)","-6.8","5.6"
"Helsinki Kaisaniemi","2025","1","12","11:00","8.6","50000","1023.2","Selkeää (0/8)","-6.9","5.2"
"Helsinki Kaisaniemi","2025","1","12","12:00","8.8","49788","1024.2","Selkeää (0/8)","-6.1","4.7"
"Helsinki Kaisaniemi","2025","1","12","13:00","9","40746","1024.9","Selkeää (0/8)","-5.4","5.4"
"Helsinki Kaisaniemi","2025","1","12","14:00","116.4","50000","1025.7","Selkeää (0/8)","-5.2","4.2"
"Helsinki Kaisaniemi","2025","1","12","15:00","287.1","50000","1026.6","Selkeää (0/8)","-5.4","3.7"
"Helsinki Kaisaniemi","2025","1","12","16:00","353.7","50000","1027.2","Selkeää (0/8)","-6.1","3.6"
"Helsinki Kaisaniemi","2025","1","12","17:00","355.1","48180","1028.1","Selkeää (0/8)","-6.8","4.1"
"Helsinki Kaisaniemi","2025","1","12","18:00","348.9","50000","1028.9","Selkeää (0/8)","-7.3","3.9"
"Helsinki Kaisaniemi","2025","1","12","19:00","325.6","50000","1029","Selkeää (0/8)","-9.2","2.2"
"Helsinki Kaisaniemi","2025","1","12","20:00","320.1","50000","1029.4","Selkeää (0/8)","-9.5","2.4"
"Helsinki Kaisaniemi","2025","1","12","21:00","314.3","50000","1029.5","Selkeää (0/8)","-10","2.3"
"Helsinki Kaisaniemi","2025","1","12","22:00","311.1","50000","1029.8","Selkeää (0/8)","-9.2","3.1"
"Helsinki Kaisaniemi","2025","1","12","23:00","313.4","35871","1030.3","Melko pilvistä (7/8)","-9","3.9"
"Helsinki Kaisaniemi","2025","1","13","00:00","301.6","19739","1029.9","Melko pilvistä (7/8)","-8.5","3.5"
"Helsinki Kaisaniemi","2025","1","13","01:00","297.8","7019","1029.4","Pilvistä (8/8)","-7","3.4"
"Helsinki Kaisaniemi","2025","1","13","02:00","299.3","7066","1029.5","Pilvistä (8/8)","-5.5","4.1"
"Helsinki Kaisaniemi","2025","1","13","03:00","303.5","5927","1029.4","Pilvistä (8/8)","-4.6","3.1"
"Helsinki Kaisaniemi","2025","1","13","04:00","302.4","13212","1029.1","Pilvistä (8/8)","-3.8","3.4"
"Helsinki Kaisaniemi","2025","1","13","05:00","296.8","15145","1028.9","Pilvistä (8/8)","-3.5","3.5"
"Helsinki Kaisaniemi","2025","1","13","06:00","300.1","10742","1028.9","Pilvistä (8/8)","-3.1","3.6"
"Helsinki Kaisaniemi","2025","1","13","07:00","295.6","7865","1028.7","Pilvistä (8/8)","-2.6","2.9"
"Helsinki Kaisaniemi","2025","1","13","08:00","293.2","21992","1028.1","Pilvistä (8/8)","-2.2","2.9"
"Helsinki Kaisaniemi","2025","1","13","09:00","282.2","21017","1028.2","Pilvistä (8/8)","-1.7","2.7"
"Helsinki Kaisaniemi","2025","1","13","10:00","273.5","28477","1027.9","Pilvistä (8/8)","-1.3","3.3"
"Helsinki Kaisaniemi","2025","1","13","11:00","263.3","43173","1027.2","Pilvistä (8/8)","-0.9","3.8"
"Helsinki Kaisaniemi","2025","1","13","12:00","249.1","37136","1026.3","Puolipilvistä (4/8)","-0.9","3.3"
"Helsinki Kaisaniemi","2025","1","13","13:00","234","47464","1025.1","Pilvistä (8/8)","-0.5","2.6"
"Helsinki Kaisaniemi","2025","1","13","14:00","230.3","46884","1023.7","Melko selkeää (2/8)","0.8","3.8"
"Helsinki Kaisaniemi","2025","1","13","15:00","241.2","46478","1022.7","Pilvistä (8/8)","1","4.4"
"Helsinki Kaisaniemi","2025","1","13","16:00","242.3","24599","1021.3","Pilvistä (8/8)","1.3","5.7"
"Helsinki Kaisaniemi","2025","1","13","17:00","229.1","20862","1019.8","Pilvistä (8/8)","1.2","4.4"
"Helsinki Kaisaniemi","2025","1","13","18:00","241.8","21952","1018.1","Pilvistä (8/8)","2","5.3"
"Helsinki Kaisaniemi","2025","1","13","19:00","244.4","19714","1016.8","Pilvistä (8/8)","2.3","6.6"
"Helsinki Kaisaniemi","2025","1","13","20:00","247.1","22599","1015.2","Melko pilvistä (7/8)","2.5","6.4"
"Helsinki Kaisaniemi","2025","1","13","21:00","251","24431","1013.8","Pilvistä (8/8)","2.5","6.5"
"Helsinki Kaisaniemi","2025","1","13","22:00","251.2","18534","1012.9","Pilvistä (8/8)","2.7","6.2"
"Helsinki Kaisaniemi","2025","1","13","23:00","246","7539","1012","Pilvistä (8/8)","2.6","5.2"
"Helsinki Kaisaniemi","2025","1","14","00:00","248.9","9438","1011.1","Pilvistä (8/8)","2.7","5.5"
"Helsinki Kaisaniemi","2025","1","14","01:00","249.3","8293","1010.2","Pilvistä (8/8)","2.7","4.5"
"Helsinki Kaisaniemi","2025","1","14","02:00","250","9754","1009.5","Pilvistä (8/8)","2.8","4.6"
"Helsinki Kaisaniemi","2025","1","14","03:00","253.1","13621","1008.8","Pilvistä (8/8)","2.9","5.5"
"Helsinki Kaisaniemi","2025","1","14","04:00","258.5","15506","1008","Pilvistä (8/8)","2.9","5.3"
"Helsinki Kaisaniemi","2025","1","14","05:00","270.3","18734","1007.2","Pilvistä (8/8)","3.3","6.3"
"Helsinki Kaisaniemi","2025","1","14","06:00","272.8","19071","1006.4","Pilvistä (8/8)","3.3","5.8"
"Helsinki Kaisaniemi","2025","1","14","07:00","274.5","19591","1005.8","Pilvistä (8/8)","3.4","5.7"
"Helsinki Kaisaniemi","2025","1","14","08:00","274.7","21201","1005.2","Pilvistä (8/8)","3.4","6.7"
"Helsinki Kaisaniemi","2025","1","14","09:00","272.7","23291","1004.8","Pilvistä (8/8)","3.4","6.9"
"Helsinki Kaisaniemi","2025","1","14","10:00","267","20103","1004.6","Pilvistä (8/8)","3.6","5.7"
"Helsinki Kaisaniemi","2025","1","14","11:00","266.2","19204","1004.2","Pilvistä (8/8)","3.5","5.2"
"Helsinki Kaisaniemi","2025","1","14","12:00","258.1","23158","1003.4","Pilvistä (8/8)","3.4","5.7"
"Helsinki Kaisaniemi","2025","1","14","13:00","269.2","31170","1002.6","Pilvistä (8/8)","3.5","6.1"
"Helsinki Kaisaniemi","2025","1","14","14:00","-","31193","1002.2","Pilvistä (8/8)","3.5","-"
"Helsinki Kaisaniemi","2025","1","14","15:00","280.6","32438","1002.3","Melko pilvistä (7/8)","3.6","4.5"
"Helsinki Kaisaniemi","2025","1","14","16:00","284.6","37374","1002.9","Pilvistä (8/8)","3.8","4.1"
"Helsinki Kaisaniemi","2025","1","14","17:00","293.6","41861","1003","Melko pilvistä (7/8)","3.8","3.8"
"Helsinki Kaisaniemi","2025","1","14","18:00","291","46723","1003.1","Pilvistä (8/8)","3.8","3.9"
"Helsinki Kaisaniemi","2025","1","14","19:00","293.4","50000","1003.6","Melko pilvistä (7/8)","3.9","4"
"Helsinki Kaisaniemi","2025","1","14","20:00","308.9","49073","1004.4","Pilvistä (8/8)","3.6","4.2"
"Helsinki Kaisaniemi","2025","1","14","21:00","307.7","33816","1005.1","Pilvistä (8/8)","3.4","4.2"
"Helsinki Kaisaniemi","2025","1","14","22:00","315.4","49555","1005.9","Pilvistä (8/8)","3.4","4.4"
"Helsinki Kaisaniemi","2025","1","14","23:00","326.5","50000","1007.2","Pilvistä (8/8)","3.2","4.7"
"Helsinki Kaisaniemi","2025","1","15","00:00","329.7","50000","1008.2","Melko pilvistä (6/8)","2.9","4.4"
"Helsinki Kaisaniemi","2025","1","15","01:00","338.6","50000","1009.6","Pilvistä (8/8)","2.5","3.4"
"Helsinki Kaisaniemi","2025","1","15","02:00","39.8","50000","1011.2","Pilvistä (8/8)","2.8","4.6"
"Helsinki Kaisaniemi","2025","1","15","03:00","15.4","50000","1012.7","Melko selkeää (3/8)","2.5","4.1"
"Helsinki Kaisaniemi","2025","1","15","04:00","183.4","50000","1014.2","Selkeää (0/8)","1.6","2.6"
"Helsinki Kaisaniemi","2025","1","15","05:00","74.2","50000","1015.6","Melko pilvistä (7/8)","1.1","2.4"
"Helsinki Kaisaniemi","2025","1","15","06:00","8.1","50000","1017.3","Melko pilvistä (7/8)","1.3","3"
"Helsinki Kaisaniemi","2025","1","15","07:00","7.3","50000","1018.5","Selkeää (0/8)","0.6","2.7"
"Helsinki Kaisaniemi","2025","1","15","08:00","10.3","50000","1019.8","Selkeää (0/8)","0.3","2.9"
"Helsinki Kaisaniemi","2025","1","15","09:00","-","50000","1020.8","Selkeää (0/8)","-0.1","-"
"Helsinki Kaisaniemi","2025","1","15","10:00","38.8","50000","1022.1","Selkeää (0/8)","-0.2","2.6"
"Helsinki Kaisaniemi","2025","1","15","11:00","44.3","50000","1023","Selkeää (0/8)","-0.2","2.2"
"Helsinki Kaisaniemi","2025","1","15","12:00","25.8","50000","1023.3","Selkeää (0/8)","0.5","2"
"Helsinki Kaisaniemi","2025","1","15","13:00","105.4","50000","1023","Melko pilvistä (7/8)","0.5","1.4"
"Helsinki Kaisaniemi","2025","1","15","14:00","202.1","49722","1023.2","Pilvistä (8/8)","0.6","2.4"
"Helsinki Kaisaniemi","2025","1","15","15:00","263.6","50000","1023.9","Melko pilvistä (7/8)","0.9","2.9"
"Helsinki Kaisaniemi","2025","1","15","16:00","275.5","50000","1024.1","Pilvistä (8/8)","0.8","2.6"
"Helsinki Kaisaniemi","2025","1","15","17:00","252.5","47552","1023.2","Pilvistä (8/8)","0.9","2.5"
"Helsinki Kaisaniemi","2025","1","15","18:00","248.3","49406","1022.4","Melko pilvistä (7/8)","1.2","3.8"
"Helsinki Kaisaniemi","2025","1","15","19:00","258.2","48104","1022.1","Melko pilvistä (7/8)","1.2","3.8"
"Helsinki Kaisaniemi","2025","1","15","20:00","248.6","46846","1021.4","Pilvistä (8/8)","1.4","4.9"
"Helsinki Kaisaniemi","2025","1","15","21:00","246.9","50000","1020.4","Pilvistä (8/8)","1.7","4.9"
"Helsinki Kaisaniemi","2025","1","15","22:00","244.8","50000","1019.6","Pilvistä (8/8)","2.2","5.8"
"Helsinki Kaisaniemi","2025","1","15","23:00","242","50000","1018.7","Melko pilvistä (7/8)","2.6","5.7"
"Helsinki Kaisaniemi","2025","1","16","00:00","247.8","36532","1017.9","Melko pilvistä (7/8)","3","6.4"
"Helsinki Kaisaniemi","2025","1","16","01:00","249.8","25842","1017.4","Pilvistä (8/8)","3.1","5.7"
"Helsinki Kaisaniemi","2025","1","16","02:00","244.9","25294","1016","Pilvistä (8/8)","3.4","5.3"
"Helsinki Kaisaniemi","2025","1","16","03:00","257.5","42025","1015.3","Pilvistä (8/8)","3.7","5.8"
"Helsinki Kaisaniemi","2025","1","16","04:00","261.7","42127","1014.9","Pilvistä (8/8)","3.8","5.4"
"Helsinki Kaisaniemi","2025","1","16","05:00","257.7","41477","1014.4","Melko pilvistä (7/8)","3.9","5.3"
"Helsinki Kaisaniemi","2025","1","16","06:00","264.5","39561","1014.4","Melko pilvistä (7/8)","3.7","4.9"
"Helsinki Kaisaniemi","2025","1","16","07:00","258.4","40256","1014","Melko pilvistä (7/8)","3.6","3.5"
"Helsinki Kaisaniemi","2025","1","16","08:00","251.8","37912","1013.8","Melko pilvistä (7/8)","3.5","4.1"
"Helsinki Kaisaniemi","2025","1","16","09:00","259","34918","1013.9","Melko pilvistä (7/8)","3.5","5.2"
"Helsinki Kaisaniemi","2025","1","16","10:00","260.1","30271","1013.3","Melko pilvistä (6/8)","3.3","4.7"
"Helsinki Kaisaniemi","2025","1","16","11:00","264.9","39774","1013.6","Melko pilvistä (7/8)","3.2","5.3"
"Helsinki Kaisaniemi","2025","1","16","12:00","271.7","41838","1014.1","Melko pilvistä (7/8)","3.4","5"
"Helsinki Kaisaniemi","2025","1","16","13:00","270","45984","1013.8","Selkeää (0/8)","3.8","4.7"
"Helsinki Kaisaniemi","2025","1","16","14:00","268.6","48717","1013.8","Selkeää (0/8)","4.6","3.9"
"Helsinki Kaisaniemi","2025","1","16","15:00","280.1","50000","1014","Selkeää (0/8)","5.3","4"
"Helsinki Kaisaniemi","2025","1","16","16:00","273.6","50000","1014.4","Selkeää (0/8)","5.4","3.9"
"Helsinki Kaisaniemi","2025","1","16","17:00","256.9","50000","1014.6","Melko selkeää (2/8)","5.1","4"
"Helsinki Kaisaniemi","2025","1","16","18:00","257.8","50000","1014.4","Melko pilvistä (7/8)","4.5","4.9"
"Helsinki Kaisaniemi","2025","1","16","19:00","269.3","50000","1014.7","Selkeää (0/8)","4.5","5.1"
"Helsinki Kaisaniemi","2025","1","16","20:00","283.8","50000","1014.4","Selkeää (0/8)","4.8","5"
"Helsinki Kaisaniemi","2025","1","16","21:00","290","50000","1014.5","Selkeää (0/8)","4.8","4.4"
"Helsinki Kaisaniemi","2025","1","16","22:00","296.2","50000","1014.9","Selkeää (0/8)","5.3","4.2"
"Helsinki Kaisaniemi","2025","1","16","23:00","302.2","50000","1015.2","Selkeää (0/8)","5.7","4.6"
"Helsinki Kaisaniemi","2025","1","17","00:00","288.1","50000","1015.9","Selkeää (0/8)","5.4","3.4"
"Helsinki Kaisaniemi","2025","1","17","01:00","278.9","50000","1016.6","Selkeää (0/8)","4.7","3.4"
"Helsinki Kaisaniemi","2025","1","17","02:00","268.9","50000","1017.1","Selkeää (1/8)","4.7","4"
"Helsinki Kaisaniemi","2025","1","17","03:00","279.4","50000","1017.8","Selkeää (0/8)","4","3.4"
"Helsinki Kaisaniemi","2025","1","17","04:00","284.4","50000","1018.4","Selkeää (0/8)","4","4.2"
"Helsinki Kaisaniemi","2025","1","17","05:00","284.2","50000","1018.7","Melko pilvistä (7/8)","3.3","2.9"
"Helsinki Kaisaniemi","2025","1","17","06:00","270.1","50000","1019.2","Selkeää (0/8)","2.8","2.7"
"Helsinki Kaisaniemi","2025","1","17","07:00","271.6","50000","1019.7","Melko pilvistä (7/8)","2.7","3.2"
"Helsinki Kaisaniemi","2025","1","17","08:00","271.2","49672","1019.7","Puolipilvistä (5/8)","2.7","2.8"
"Helsinki Kaisaniemi","2025","1","17","09:00","261.3","50000","1019.8","Selkeää (0/8)","2.7","3.2"
"Helsinki Kaisaniemi","2025","1","17","10:00","258.5","50000","1019.7","Selkeää (1/8)","2.7","3.3"
"Helsinki Kaisaniemi","2025","1","17","11:00","242.2","36978","1019.7","Melko pilvistä (7/8)","2.7","3.7"
"Helsinki Kaisaniemi","2025","1","17","12:00","256.6","3782","1019.3","Pilvistä (8/8)","2.4","5.3"
"Helsinki Kaisaniemi","2025","1","17","13:00","250.5","3752","1018.6","Pilvistä (8/8)","2.3","4.1"
"Helsinki Kaisaniemi","2025","1","17","14:00","244.2","2699","1018","Pilvistä (8/8)","2.5","5.6"
"Helsinki Kaisaniemi","2025","1","17","15:00","248.3","9484","1017.4","Pilvistä (8/8)","3","6.5"
"Helsinki Kaisaniemi","2025","1","17","16:00","249.8","14096","1016.7","Pilvistä (8/8)","3.1","5"
"Helsinki Kaisaniemi","2025","1","17","17:00","244.5","4576","1016.1","Pilvistä (8/8)","3.4","4.5"
"Helsinki Kaisaniemi","2025","1","17","18:00","240.8","9320","1015","Pilvistä (8/8)","3.8","5.4"
"Helsinki Kaisaniemi","2025","1","17","19:00","248.4","12271","1014","Pilvistä (8/8)","3.9","5.5"
"Helsinki Kaisaniemi","2025","1","17","20:00","248.5","14805","1012.8","Pilvistä (8/8)","3.9","5.4"
"Helsinki Kaisaniemi","2025","1","17","21:00","243.7","16072","1011.8","Melko pilvistä (7/8)","3.7","5.6"
"Helsinki Kaisaniemi","2025","1","17","22:00","245.3","19103","1010.8","Pilvistä (8/8)","3.8","4.7"
"Helsinki Kaisaniemi","2025","1","17","23:00","249.7","22765","1009.8","Melko pilvistä (7/8)","4","5"
"Helsinki Kaisaniemi","2025","1","18","00:00","262.9","25570","1009.2","Selkeää (0/8)","4.2","5.4"
"Helsinki Kaisaniemi","2025","1","18","01:00","267.1","26186","1009.2","Selkeää (0/8)","4.2","5.3"
"Helsinki Kaisaniemi","2025","1","18","02:00","278.7","27662","1009.5","Selkeää (0/8)","4.5","5"
"Helsinki Kaisaniemi","2025","1","18","03:00","285.1","32331","1010.2","Selkeää (0/8)","5.1","4.7"
"Helsinki Kaisaniemi","2025","1","18","04:00","290.9","38905","1010.5","Selkeää (0/8)","5.3","5"
"Helsinki Kaisaniemi","2025","1","18","05:00","299.1","49754","1010.5","Selkeää (0/8)","6.2","7.7"
"Helsinki Kaisaniemi","2025","1","18","06:00","307.2","50000","1011.1","Selkeää (0/8)","6.2","9.6"
"Helsinki Kaisaniemi","2025","1","18","07:00","309","50000","1011.6","Selkeää (0/8)","5.8","10.2"
"Helsinki Kaisaniemi","2025","1","18","08:00","311.6","50000","1012.4","Selkeää (0/8)","5.3","10.3"
"Helsinki Kaisaniemi","2025","1","18","09:00","315.6","50000","1013.3","Selkeää (0/8)","4.8","9.6"
"Helsinki Kaisaniemi","2025","1","18","10:00","314.8","50000","1014.3","Selkeää (0/8)","4.4","10.1"
"Helsinki Kaisaniemi","2025","1","18","11:00","314.2","50000","1015","Selkeää (0/8)","4.5","9.8"
"Helsinki Kaisaniemi","2025","1","18","12:00","316.6","50000","1015.1","Selkeää (0/8)","4.8","10.6"
"Helsinki Kaisaniemi","2025","1","18","13:00","321.1","48069","1015.3","Selkeää (0/8)","4.8","9.8"
"Helsinki Kaisaniemi","2025","1","18","14:00","315.4","48944","1015.9","Selkeää (0/8)","5","8.7"
"Helsinki Kaisaniemi","2025","1","18","15:00","313.2","47179","1016.4","Selkeää (0/8)","4.6","6.5"
"Helsinki Kaisaniemi","2025","1","18","16:00","312.5","46092","1017","Selkeää (0/8)","3.9","6.2"
"Helsinki Kaisaniemi","2025","1","18","17:00","310.8","46163","1017.7","Selkeää (0/8)","3.2","4.7"
"Helsinki Kaisaniemi","2025","1","18","18:00","294.6","41460","1018.2","Selkeää (0/8)","2.7","2.9"
"Helsinki Kaisaniemi","2025","1","18","19:00","281.9","41039","1018.6","Selkeää (0/8)","2.1","2.9"
"Helsinki Kaisaniemi","2025","1","18","20:00","276.8","40415","1019.1","Selkeää (0/8)","1.8","3.5"
"Helsinki Kaisaniemi","2025","1","18","21:00","278.1","37393","1019.4","Selkeää (0/8)","1.3","4.2"
"Helsinki Kaisaniemi","2025","1","18","22:00","277.2","34496","1019.5","Selkeää (0/8)","0.9","3.7"
"Helsinki Kaisaniemi","2025","1","18","23:00","279","32899","1019.9","Selkeää (0/8)","0.6","3.8"
"Helsinki Kaisaniemi","2025","1","19","00:00","286.5","31280","1020.1","Selkeää (0/8)","0.3","2.7"
"Helsinki Kaisaniemi","2025","1","19","01:00","272.4","28801","1020.1","Selkeää (0/8)","0","2.1"
"Helsinki Kaisaniemi","2025","1","19","02:00","283.7","27139","1019.5","Selkeää (0/8)","-0.1","2.4"
"Helsinki Kaisaniemi","2025","1","19","03:00","287.9","25196","1019.5","Selkeää (0/8)","-0.9","1.7"
"Helsinki Kaisaniemi","2025","1","19","04:00","260.8","26516","1019.1","Melko pilvistä (6/8)","-0.1","2.9"
"Helsinki Kaisaniemi","2025","1","19","05:00","289.6","29242","1018.8","Selkeää (0/8)","-0.4","2.2"
"Helsinki Kaisaniemi","2025","1","19","06:00","-","30396","1018.1","Selkeää (0/8)","-0.5","-"
"Helsinki Kaisaniemi","2025","1","19","07:00","246.7","15245","1017.3","Pilvisyyttä ei voida määrittää (9/8)","0.8","4.2"
"Helsinki Kaisaniemi","2025","1","19","08:00","261.4","633","1016.7","Pilvisyyttä ei voida määrittää (9/8)","0.8","5"
"Helsinki Kaisaniemi","2025","1","19","09:00","262.6","1054","1016.1","Pilvisyyttä ei voida määrittää (9/8)","1.2","5.2"
"Helsinki Kaisaniemi","2025","1","19","10:00","254.4","2442","1015.6","Pilvistä (8/8)","1.8","3.8"
"Helsinki Kaisaniemi","2025","1","19","11:00","261.3","3267","1015.6","Pilvistä (8/8)","1.7","4.2"
"Helsinki Kaisaniemi","2025","1","19","12:00","270.9","6642","1015.2","Pilvistä (8/8)","1.6","4.7"
"Helsinki Kaisaniemi","2025","1","19","13:00","283.9","15312","1014.9","Pilvistä (8/8)","1.3","3.9"
"Helsinki Kaisaniemi","2025","1","19","14:00","283.6","37655","1014.8","Pilvistä (8/8)","1.2","4.3"
"Helsinki Kaisaniemi","2025","1","19","15:00","283","38776","1014.5","Pilvistä (8/8)","1.2","3.9"
"Helsinki Kaisaniemi","2025","1","19","16:00","278.8","27330","1014.6","Pilvistä (8/8)","1.1","4.4"
"Helsinki Kaisaniemi","2025","1","19","17:00","285.5","24382","1014.7","Pilvistä (8/8)","1.4","4.4"
"Helsinki Kaisaniemi","2025","1","19","18:00","288.3","31257","1015","Pilvistä (8/8)","1.7","4.2"
"Helsinki Kaisaniemi","2025","1","19","19:00","286.1","39836","1015.4","Melko pilvistä (7/8)","2.1","4.2"
"Helsinki Kaisaniemi","2025","1","19","20:00","298.7","49680","1015.8","Selkeää (1/8)","2.3","5"
"Helsinki Kaisaniemi","2025","1","19","21:00","296.8","50000","1016.2","Selkeää (0/8)","2.3","4.7"
"Helsinki Kaisaniemi","2025","1","19","22:00","299.2","49600","1016.7","Selkeää (0/8)","2.2","4.7"
"Helsinki Kaisaniemi","2025","1","19","23:00","311.4","50000","1017.6","Selkeää (0/8)","2.2","4.9"
"Helsinki Kaisaniemi","2025","1","20","00:00","315.2","50000","1018.4","Selkeää (0/8)","1.9","4.4"
"Helsinki Kaisaniemi","2025","1","20","01:00","325.9","50000","1019.2","Selkeää (0/8)","1.6","4.4"
"Helsinki Kaisaniemi","2025","1","20","02:00","337.4","50000","1019.9","Selkeää (0/8)","1.5","4.1"
"Helsinki Kaisaniemi","2025","1","20","03:00","347.9","50000","1020.7","Selkeää (0/8)","1.1","3.9"
"Helsinki Kaisaniemi","2025","1","20","04:00","347.7","50000","1021.5","Selkeää (0/8)","0.3","3.1"
"Helsinki Kaisaniemi","2025","1","20","05:00","351.6","50000","1022.2","Selkeää (1/8)","0.1","3.5"
