"Havaintoasema","Vuosi","Kuukausi","Päivä","Aika [Paikallinen aika]","Tuulen suunta keskiarvo [°]","Näkyvyys keskiarvo [m]","Ilmanpaine merenpinnan tasolla keskiarvo [hPa]","Pilvisyys [1/8]","Ilman lämpötila keskiarvo [°C]","Keskituulen nopeus keskiarvo [m/s]"
"Helsinki Kaisaniemi","2022","11","19","14:00","64.3","1082","1022.1","Selkeää (0/8)","-2.1","5.6"
"Helsinki Kaisaniemi","2022","11","19","15:00","59.1","2566","1022","Puolipilvistä (5/8)","-1.9","5.6"
"Helsinki Kaisaniemi","2022","11","19","16:00","55.2","21795","1021.9","Melko pilvistä (7/8)","-1.2","5.3"
"Helsinki Kaisaniemi","2022","11","19","17:00","57.9","43676","1022","Melko pilvistä (7/8)","-0.9","4.8"
"Helsinki Kaisaniemi","2022","11","19","18:00","56.8","46513","1021.9","Melko pilvistä (7/8)","-0.6","4.3"
"Helsinki Kaisaniemi","2022","11","19","19:00","62.1","43721","1021.7","Melko pilvistä (7/8)","-0.3","4.7"
"Helsinki Kaisaniemi","2022","11","19","20:00","66.4","48788","1021.5","Pilvistä (8/8)","0.1","5.1"
"Helsinki Kaisaniemi","2022","11","19","21:00","53.7","48282","1021.5","Pilvistä (8/8)","-0.5","4.5"
"Helsinki Kaisaniemi","2022","11","19","22:00","54.6","46976","1021.3","Pilvistä (8/8)","-0.7","4.8"
"Helsinki Kaisaniemi","2022","11","19","23:00","48","50000","1020.9","Pilvistä (8/8)","-0.8","4.9"
"Helsinki Kaisaniemi","2022","11","20","00:00","47.2","21002","1020.5","Pilvistä (8/8)","-1.3","4.7"
"Helsinki Kaisaniemi","2022","11","20","01:00","46.5","20399","1019.9","Melko pilvistä (7/8)","-1.4","5"
"Helsinki Kaisaniemi","2022","11","20","02:00","48.2","50000","1019.3","Melko pilvistä (7/8)","-1.1","5.3"
"Helsinki Kaisaniemi","2022","11","20","03:00","48.2","8069","1018.5","Melko pilvistä (7/8)","-1.2","5.1"
"Helsinki Kaisaniemi","2022","11","20","04:00","52.6","5439","1018","Melko pilvistä (7/8)","-1.3","5.3"
"Helsinki Kaisaniemi","2022","11","20","05:00","51.1","3348","1017.4","Melko pilvistä (7/8)","-1.5","5.4"
"Helsinki Kaisaniemi","2022","11","20","06:00","50.3","4764","1017","Puolipilvistä (5/8)","-1.5","5.1"
"Helsinki Kaisaniemi","2022","11","20","07:00","55.8","1160","1016.6","Selkeää (1/8)","-1.6","5.3"
"Helsinki Kaisaniemi","2022","11","20","08:00","57.3","800","1016.1","Selkeää (1/8)","-1.5","5.3"
"Helsinki Kaisaniemi","2022","11","20","09:00","73.2","1400","1016.1","Melko selkeää (3/8)","-1.1","4.8"
"Helsinki Kaisaniemi","2022","11","20","10:00","111.3","3072","1016.3","Melko pilvistä (7/8)","-0.8","7.4"
"Helsinki Kaisaniemi","2022","11","20","11:00","108.4","8911","1016.4","Melko pilvistä (7/8)","-0.9","8.2"
"Helsinki Kaisaniemi","2022","11","20","12:00","135.4","3909","1016.5","Pilvistä (8/8)","-1.8","5"
"Helsinki Kaisaniemi","2022","11","20","13:00","126.8","7600","1016.3","Melko pilvistä (7/8)","-1.7","5.7"
"Helsinki Kaisaniemi","2022","11","20","14:00","129.9","36246","1016.1","Melko pilvistä (7/8)","-1.3","6.7"
"Helsinki Kaisaniemi","2022","11","20","15:00","123.9","50000","1016.1","Pilvistä (8/8)","-1.1","5.7"
"Helsinki Kaisaniemi","2022","11","20","16:00","119","32398","1016.2","Melko pilvistä (7/8)","-0.8","6"
"Helsinki Kaisaniemi","2022","11","20","17:00","142","26720","1016.2","Pilvistä (8/8)","-0.9","5.5"
"Helsinki Kaisaniemi","2022","11","20","18:00","149.9","12073","1016.4","Melko pilvistä (7/8)","-1.1","5.8"
"Helsinki Kaisaniemi","2022","11","20","19:00","154.4","17340","1016.5","Melko pilvistä (7/8)","-1.4","5.1"
"Helsinki Kaisaniemi","2022","11","20","20:00","160","49740","1016.7","Melko pilvistä (7/8)","-1.2","5.1"
"Helsinki Kaisaniemi","2022","11","20","21:00","156.3","50000","1017.2","Pilvistä (8/8)","-1.4","5"
"Helsinki Kaisaniemi","2022","11","20","22:00","153.6","49934","1017.7","Melko pilvistä (7/8)","-1.7","5.3"
"Helsinki Kaisaniemi","2022","11","20","23:00","147.2","50000","1018.3","Melko pilvistä (7/8)","-2.1","5.3"
"Helsinki Kaisaniemi","2022","11","21","00:00","137.9","50000","1018.5","Puolipilvistä (5/8)","-2.3","4.7"
"Helsinki Kaisaniemi","2022","11","21","01:00","135.8","-","-","-","-","5.7"
"Helsinki Kaisaniemi","2022","11","21","02:00","135.8","50000","1018.8","Pilvistä (8/8)","-2","5.8"
"Helsinki Kaisaniemi","2022","11","21","03:00","134.6","50000","1018.7","Pilvistä (8/8)","-1.9","5.6"
"Helsinki Kaisaniemi","2022","11","21","04:00","120","49664","1018.6","Pilvistä (8/8)","-1.5","6.5"
"Helsinki Kaisaniemi","2022","11","21","05:00","109.3","50000","1018.3","Pilvistä (8/8)","-1.5","7.5"
"Helsinki Kaisaniemi","2022","11","21","06:00","111.5","49734","1018.1","Melko pilvistä (7/8)","-1.7","7.7"
"Helsinki Kaisaniemi","2022","11","21","07:00","109.5","49296","1017.7","Pilvistä (8/8)","-1.4","8.9"
"Helsinki Kaisaniemi","2022","11","21","08:00","112.6","29877","1017.7","Melko pilvistä (7/8)","-1.7","9.7"
"Helsinki Kaisaniemi","2022","11","21","09:00","107.7","-","-","Pilvistä (8/8)","-","8.5"
"Helsinki Kaisaniemi","2022","11","21","10:00","111.8","31244","1017.5","Pilvistä (8/8)","-1.7","9.9"
"Helsinki Kaisaniemi","2022","11","21","11:00","106.4","8943","1017.1","Melko pilvistä (7/8)","-1.8","9.1"
"Helsinki Kaisaniemi","2022","11","21","12:00","113.9","514","1016.8","Melko selkeää (3/8)","-1.9","7.5"
"Helsinki Kaisaniemi","2022","11","21","13:00","134.6","1289","1016.5","Melko pilvistä (7/8)","-1.7","6.9"
"Helsinki Kaisaniemi","2022","11","21","14:00","129.5","5338","1016.3","Melko pilvistä (7/8)","-1.4","7.2"
"Helsinki Kaisaniemi","2022","11","21","15:00","135.7","9399","1016","Pilvistä (8/8)","-1.1","5.9"
"Helsinki Kaisaniemi","2022","11","21","16:00","138","35325","1016","Melko pilvistä (7/8)","-0.9","6.2"
"Helsinki Kaisaniemi","2022","11","21","17:00","137","43049","1016.4","Melko pilvistä (7/8)","-0.8","6"
"Helsinki Kaisaniemi","2022","11","21","18:00","135.1","34516","1016.3","Melko pilvistä (7/8)","-0.6","6.2"
"Helsinki Kaisaniemi","2022","11","21","19:00","126.4","22545","1016.4","Pilvistä (8/8)","-1","5.6"
"Helsinki Kaisaniemi","2022","11","21","20:00","123.8","25145","1016.3","Pilvistä (8/8)","-1","5.7"
"Helsinki Kaisaniemi","2022","11","21","21:00","116.8","29652","1016.4","Melko pilvistä (7/8)","-0.8","5.7"
"Helsinki Kaisaniemi","2022","11","21","22:00","114.3","33072","1016.1","Melko pilvistä (7/8)","-0.6","6.3"
"Helsinki Kaisaniemi","2022","11","21","23:00","111","43405","1016.1","Pilvistä (8/8)","-0.4","6.1"
"Helsinki Kaisaniemi","2022","11","22","00:00","113.1","48447","1016","Melko pilvistä (7/8)","-0.3","6.3"
"Helsinki Kaisaniemi","2022","11","22","01:00","106.2","49948","1016","Melko pilvistä (7/8)","0","5.5"
"Helsinki Kaisaniemi","2022","11","22","02:00","110.1","44281","1015.8","Melko pilvistä (7/8)","0.2","5.6"
"Helsinki Kaisaniemi","2022","11","22","03:00","111.5","40228","1015.8","Melko pilvistä (7/8)","0.6","5.9"
"Helsinki Kaisaniemi","2022","11","22","04:00","109.2","46897","1015.6","Melko pilvistä (7/8)","0.6","6"
"Helsinki Kaisaniemi","2022","11","22","05:00","110.8","45349","1015.5","Melko pilvistä (7/8)","0.7","6.3"
"Helsinki Kaisaniemi","2022","11","22","06:00","104.1","48708","1015.3","Melko pilvistä (7/8)","0.7","5.8"
"Helsinki Kaisaniemi","2022","11","22","07:00","91.3","49528","1015.2","Melko selkeää (3/8)","0.3","5.3"
"Helsinki Kaisaniemi","2022","11","22","08:00","44.3","30126","1015.4","Melko pilvistä (7/8)","-1.7","3.3"
"Helsinki Kaisaniemi","2022","11","22","09:00","42.6","25222","1015.6","Melko pilvistä (7/8)","-1.8","3.5"
"Helsinki Kaisaniemi","2022","11","22","10:00","42.3","25150","1015.8","Melko pilvistä (7/8)","-1.8","3.5"
"Helsinki Kaisaniemi","2022","11","22","11:00","40","22564","1016","Melko pilvistä (7/8)","-1.9","3.9"
"Helsinki Kaisaniemi","2022","11","22","12:00","47.1","29808","1016.2","Melko pilvistä (7/8)","-1.8","4.4"
"Helsinki Kaisaniemi","2022","11","22","13:00","47.8","34290","1016.3","Melko pilvistä (7/8)","-1.8","4.6"
"Helsinki Kaisaniemi","2022","11","22","14:00","50","40798","1016.3","Melko pilvistä (7/8)","-1.7","4.7"
"Helsinki Kaisaniemi","2022","11","22","15:00","53.4","43590","1016.3","Melko pilvistä (7/8)","-1.7","4.7"
"Helsinki Kaisaniemi","2022","11","22","16:00","46.1","48213","1016.4","Melko pilvistä (7/8)","-1.9","5"
"Helsinki Kaisaniemi","2022","11","22","17:00","49.3","48365","1016.3","Melko pilvistä (7/8)","-2.1","4.4"
"Helsinki Kaisaniemi","2022","11","22","18:00","51.9","49984","1016.6","Melko pilvistä (7/8)","-2.4","4.6"
"Helsinki Kaisaniemi","2022","11","22","19:00","52.4","50000","1016.6","Melko pilvistä (7/8)","-2.8","5.1"
"Helsinki Kaisaniemi","2022","11","22","20:00","40.4","50000","1016.4","Melko pilvistä (7/8)","-2.8","3.9"
"Helsinki Kaisaniemi","2022","11","22","21:00","35.6","50000","1016.4","Melko pilvistä (7/8)","-2.6","4.3"
"Helsinki Kaisaniemi","2022","11","22","22:00","40.4","50000","1016.7","Melko pilvistä (7/8)","-2.5","4"
"Helsinki Kaisaniemi","2022","11","22","23:00","27.4","50000","1017","Melko pilvistä (7/8)","-2.5","4.4"
"Helsinki Kaisaniemi","2022","11","23","00:00","32.8","50000","1017","Melko pilvistä (7/8)","-2.5","4.3"
"Helsinki Kaisaniemi","2022","11","23","01:00","45.7","50000","1017","Melko pilvistä (7/8)","-2.3","4.3"
"Helsinki Kaisaniemi","2022","11","23","02:00","60.2","50000","1017.2","Melko pilvistä (7/8)","-2.4","4.1"
"Helsinki Kaisaniemi","2022","11","23","03:00","61.1","50000","1017.2","Melko pilvistä (7/8)","-2.5","4.7"
"Helsinki Kaisaniemi","2022","11","23","04:00","46.9","50000","1016.8","Melko pilvistä (7/8)","-2.7","3.9"
"Helsinki Kaisaniemi","2022","11","23","05:00","53.3","47399","1016.9","Melko pilvistä (7/8)","-2.8","3.7"
"Helsinki Kaisaniemi","2022","11","23","06:00","47.4","48366","1016.8","Pilvistä (8/8)","-3","3.6"
"Helsinki Kaisaniemi","2022","11","23","07:00","28.8","44772","1016.5","Pilvistä (8/8)","-2.9","3.6"
"Helsinki Kaisaniemi","2022","11","23","08:00","27","31504","1016.6","Pilvistä (8/8)","-2.9","4.3"
"Helsinki Kaisaniemi","2022","11","23","09:00","35.2","35571","1016.5","Pilvistä (8/8)","-2.8","4.4"
"Helsinki Kaisaniemi","2022","11","23","10:00","37.9","50000","1016.6","Melko pilvistä (7/8)","-2.3","4.4"
"Helsinki Kaisaniemi","2022","11","23","11:00","51","48752","1016.7","Melko pilvistä (7/8)","-1.9","4.8"
"Helsinki Kaisaniemi","2022","11","23","12:00","53.8","49960","1016.8","Pilvistä (8/8)","-1.7","4.6"
"Helsinki Kaisaniemi","2022","11","23","13:00","49","50000","1017","Melko pilvistä (7/8)","-1.5","4"
"Helsinki Kaisaniemi","2022","11","23","14:00","47.4","50000","1016.8","Melko pilvistä (7/8)","-1.5","4.4"
"Helsinki Kaisaniemi","2022","11","23","15:00","45.4","50000","1017.1","Melko pilvistä (7/8)","-1.8","4"
"Helsinki Kaisaniemi","2022","11","23","16:00","51.3","49842","1017.1","Pilvistä (8/8)","-2","5"
"Helsinki Kaisaniemi","2022","11","23","17:00","46.9","50000","1017.2","Melko pilvistä (7/8)","-2.1","5.1"
"Helsinki Kaisaniemi","2022","11","23","18:00","49.5","50000","1017.8","Pilvistä (8/8)","-2.2","4.9"
"Helsinki Kaisaniemi","2022","11","23","19:00","58.8","50000","1018.1","Pilvistä (8/8)","-2.3","4.9"
"Helsinki Kaisaniemi","2022","11","23","20:00","51.2","49900","1018.4","Pilvistä (8/8)","-2.5","4.4"
"Helsinki Kaisaniemi","2022","11","23","21:00","63.6","41598","1018.5","Melko pilvistä (7/8)","-2.8","4.6"
"Helsinki Kaisaniemi","2022","11","23","22:00","65","23085","1018.9","Pilvistä (8/8)","-3.3","4.8"
"Helsinki Kaisaniemi","2022","11","23","23:00","56.5","38519","1019.2","Melko pilvistä (7/8)","-3.7","4.9"
"Helsinki Kaisaniemi","2022","11","24","00:00","51.5","26107","1019.3","Pilvistä (8/8)","-4.1","4.4"
"Helsinki Kaisaniemi","2022","11","24","01:00","51.9","36596","1019.3","Pilvistä (8/8)","-4.5","4.2"
"Helsinki Kaisaniemi","2022","11","24","02:00","47.4","37922","1019.3","Pilvistä (8/8)","-4.8","3.4"
"Helsinki Kaisaniemi","2022","11","24","03:00","55","47650","1019.2","Pilvistä (8/8)","-4.9","4.2"
"Helsinki Kaisaniemi","2022","11","24","04:00","54.6","50000","1019.2","Pilvistä (8/8)","-5","3.6"
"Helsinki Kaisaniemi","2022","11","24","05:00","46.3","50000","1019","Pilvistä (8/8)","-4.8","3.6"
"Helsinki Kaisaniemi","2022","11","24","06:00","48.5","50000","1019","Pilvistä (8/8)","-4.5","3.8"
"Helsinki Kaisaniemi","2022","11","24","07:00","48.8","49337","1019","Pilvistä (8/8)","-4.2","3.8"
"Helsinki Kaisaniemi","2022","11","24","08:00","50.4","46161","1019.2","Melko pilvistä (7/8)","-3.7","3.8"
"Helsinki Kaisaniemi","2022","11","24","09:00","50.5","44759","1019.6","Melko pilvistä (7/8)","-3.4","3.7"
"Helsinki Kaisaniemi","2022","11","24","10:00","51.2","30874","1019.8","Melko pilvistä (7/8)","-3","3.5"
"Helsinki Kaisaniemi","2022","11","24","11:00","57.7","9236","1019.9","Melko pilvistä (7/8)","-2.5","3.7"
"Helsinki Kaisaniemi","2022","11","24","12:00","60.3","3935","1020.2","Pilvistä (8/8)","-2.2","4.4"
"Helsinki Kaisaniemi","2022","11","24","13:00","58","11063","1020.1","Melko pilvistä (7/8)","-2","4.3"
"Helsinki Kaisaniemi","2022","11","24","14:00","52.3","28072","1020","Melko pilvistä (7/8)","-1.8","3.9"
"Helsinki Kaisaniemi","2022","11","24","15:00","55.7","24859","1020","Pilvistä (8/8)","-1.6","3.8"
"Helsinki Kaisaniemi","2022","11","24","16:00","53.1","15494","1020.3","Pilvistä (8/8)","-1.6","3.4"
"Helsinki Kaisaniemi","2022","11","24","17:00","47.7","20377","1020.6","Pilvistä (8/8)","-1.6","3.8"
"Helsinki Kaisaniemi","2022","11","24","18:00","46.9","34575","1020.7","Melko pilvistä (7/8)","-1.5","4.1"
"Helsinki Kaisaniemi","2022","11","24","19:00","55.7","31183","1021","Melko pilvistä (7/8)","-1.3","3.6"
"Helsinki Kaisaniemi","2022","11","24","20:00","54.4","32025","1021.4","Melko pilvistä (7/8)","-1.1","3.4"
"Helsinki Kaisaniemi","2022","11","24","21:00","56.2","33056","1021.6","Pilvistä (8/8)","-0.6","3"
"Helsinki Kaisaniemi","2022","11","24","22:00","104.4","48976","1021.8","Melko pilvistä (7/8)","0.8","4.8"
"Helsinki Kaisaniemi","2022","11","24","23:00","103.5","47407","1022.1","Pilvistä (8/8)","0.7","4.8"
"Helsinki Kaisaniemi","2022","11","25","00:00","105.5","42891","1022.4","Pilvistä (8/8)","0.7","5"
"Helsinki Kaisaniemi","2022","11","25","01:00","106","37647","1022.5","Melko pilvistä (7/8)","0.7","5.2"
"Helsinki Kaisaniemi","2022","11","25","02:00","106.4","35335","1022.7","Pilvistä (8/8)","0.7","5.4"
"Helsinki Kaisaniemi","2022","11","25","03:00","105","34906","1023","Melko pilvistä (7/8)","0.7","5"
"Helsinki Kaisaniemi","2022","11","25","04:00","104.4","26183","1023.1","Pilvistä (8/8)","0.7","5"
"Helsinki Kaisaniemi","2022","11","25","05:00","100.3","29522","1023.3","Melko pilvistä (7/8)","0.7","4.9"
"Helsinki Kaisaniemi","2022","11","25","06:00","101.8","31869","1023.6","Pilvistä (8/8)","0.7","5.2"
"Helsinki Kaisaniemi","2022","11","25","07:00","103.7","37059","1023.7","Melko pilvistä (7/8)","0.7","5.6"
"Helsinki Kaisaniemi","2022","11","25","08:00","105.3","41312","1024.1","Melko pilvistä (7/8)","0.7","5.2"
"Helsinki Kaisaniemi","2022","11","25","09:00","104","42191","1024.6","Pilvistä (8/8)","0.5","5.7"
"Helsinki Kaisaniemi","2022","11","25","10:00","103","37176","1025.1","Melko pilvistä (7/8)","0.4","6.1"
"Helsinki Kaisaniemi","2022","11","25","11:00","102.6","24548","1025.4","Melko pilvistä (7/8)","0.2","6.2"
"Helsinki Kaisaniemi","2022","11","25","12:00","103.3","40385","1025.7","Pilvistä (8/8)","0.1","6.3"
"Helsinki Kaisaniemi","2022","11","25","13:00","106","36497","1025.9","Melko pilvistä (7/8)","-0.2","6.6"
"Helsinki Kaisaniemi","2022","11","25","14:00","105.8","9611","1026.1","Pilvistä (8/8)","-0.7","6.6"
"Helsinki Kaisaniemi","2022","11","25","15:00","103.9","1777","1026.3","Melko pilvistä (7/8)","-0.9","5.8"
"Helsinki Kaisaniemi","2022","11","25","16:00","102.2","1744","1026.6","Melko pilvistä (7/8)","-1","5.2"
"Helsinki Kaisaniemi","2022","11","25","17:00","103.1","15977","1027","Melko pilvistä (7/8)","-1.1","6.3"
"Helsinki Kaisaniemi","2022","11","25","18:00","74.3","28473","1027","Pilvistä (8/8)","-1.3","5.2"
"Helsinki Kaisaniemi","2022","11","25","19:00","51.2","24481","1027.3","Pilvistä (8/8)","-2","3.8"
"Helsinki Kaisaniemi","2022","11","25","20:00","69.8","34186","1027.2","Melko pilvistä (7/8)","-0.9","3.9"
"Helsinki Kaisaniemi","2022","11","25","21:00","108.7","28844","1027.4","Pilvistä (8/8)","-0.3","7"
"Helsinki Kaisaniemi","2022","11","25","22:00","116.7","22036","1027.6","Pilvistä (8/8)","-0.2","6.5"
"Helsinki Kaisaniemi","2022","11","25","23:00","117.5","20788","1027.9","Melko pilvistä (7/8)","0","6.1"
"Helsinki Kaisaniemi","2022","11","26","00:00","108","18588","1028.1","Pilvistä (8/8)","0.1","5"
"Helsinki Kaisaniemi","2022","11","26","01:00","105.8","36462","1028.3","Pilvistä (8/8)","-0.1","5.2"
"Helsinki Kaisaniemi","2022","11","26","02:00","101.3","41465","1028.4","Melko pilvistä (7/8)","-0.1","5"
"Helsinki Kaisaniemi","2022","11","26","03:00","104.1","19368","1028.5","Melko pilvistä (7/8)","0.1","4.7"
"Helsinki Kaisaniemi","2022","11","26","04:00","63.3","3873","1028.7","Melko selkeää (3/8)","-1.2","4.3"
"Helsinki Kaisaniemi","2022","11","26","05:00","60.6","1894","1028.9","Selkeää (1/8)","-2.5","3.5"
"Helsinki Kaisaniemi","2022","11","26","06:00","64.3","3354","1029","Melko pilvistä (7/8)","-2.7","3.4"
"Helsinki Kaisaniemi","2022","11","26","07:00","58.1","26187","1029.2","Melko pilvistä (7/8)","-2.6","3.1"
"Helsinki Kaisaniemi","2022","11","26","08:00","55.9","36456","1029.4","Melko pilvistä (7/8)","-2.4","3"
"Helsinki Kaisaniemi","2022","11","26","09:00","57.1","31892","1029.6","Melko pilvistä (7/8)","-2.1","3.2"
"Helsinki Kaisaniemi","2022","11","26","10:00","59","23186","1029.8","Pilvistä (8/8)","-1.9","3.3"
"Helsinki Kaisaniemi","2022","11","26","11:00","58.3","17695","1030","Melko pilvistä (7/8)","-1.6","3.8"
"Helsinki Kaisaniemi","2022","11","26","12:00","59.4","18079","1030.2","Melko pilvistä (7/8)","-1.5","4.1"
"Helsinki Kaisaniemi","2022","11","26","13:00","57.2","18317","1030.6","Melko pilvistä (7/8)","-1.4","3.6"
"Helsinki Kaisaniemi","2022","11","26","14:00","55","18311","1030.4","Melko pilvistä (7/8)","-1.4","3.7"
"Helsinki Kaisaniemi","2022","11","26","15:00","46.8","13433","1030.5","Melko pilvistä (7/8)","-1.9","3.7"
"Helsinki Kaisaniemi","2022","11","26","16:00","51.1","12911","1030.5","Pilvistä (8/8)","-2.4","4.2"
"Helsinki Kaisaniemi","2022","11","26","17:00","62.4","15825","1030.5","Melko pilvistä (7/8)","-2.5","5.3"
"Helsinki Kaisaniemi","2022","11","26","18:00","61.7","16245","1030.2","Pilvistä (8/8)","-2.4","4.5"
"Helsinki Kaisaniemi","2022","11","26","19:00","59.3","14835","1030.3","Pilvistä (8/8)","-2.3","4.5"
"Helsinki Kaisaniemi","2022","11","26","20:00","56.1","14153","1030.5","Pilvistä (8/8)","-2.5","3.7"
"Helsinki Kaisaniemi","2022","11","26","21:00","53","14914","1030.5","Pilvistä (8/8)","-2.6","3.9"
"Helsinki Kaisaniemi","2022","11","26","22:00","48.8","8685","1030.7","Melko selkeää (3/8)","-2.7","3.9"
"Helsinki Kaisaniemi","2022","11","26","23:00","55.7","1110","1030.8","Puolipilvistä (5/8)","-2.8","3.2"
"Helsinki Kaisaniemi","2022","11","27","00:00","48.1","956","1030.9","Selkeää (0/8)","-2.7","2.7"
"Helsinki Kaisaniemi","2022","11","27","01:00","43","1778","1030.8","Melko selkeää (3/8)","-2.6","2.2"
"Helsinki Kaisaniemi","2022","11","27","02:00","52.3","508","1030.7","Selkeää (1/8)","-2.6","2.5"
"Helsinki Kaisaniemi","2022","11","27","03:00","53.3","557","1030.5","Melko selkeää (3/8)","-2.3","2.8"
"Helsinki Kaisaniemi","2022","11","27","04:00","55","1201","1030.5","Melko pilvistä (7/8)","-2.4","3.1"
"Helsinki Kaisaniemi","2022","11","27","05:00","53.3","1776","1030.7","Melko pilvistä (7/8)","-2.6","2.8"
"Helsinki Kaisaniemi","2022","11","27","06:00","56.5","2899","1030.7","Puolipilvistä (5/8)","-2.9","3.5"
"Helsinki Kaisaniemi","2022","11","27","07:00","53.4","3168","1030.7","Melko pilvistä (7/8)","-3.2","3.2"
"Helsinki Kaisaniemi","2022","11","27","08:00","57","4684","1030.8","Melko pilvistä (7/8)","-3.2","3"
"Helsinki Kaisaniemi","2022","11","27","09:00","52.6","4311","1030.9","Melko pilvistä (7/8)","-3.4","3.1"
"Helsinki Kaisaniemi","2022","11","27","10:00","49.3","5491","1031.1","Melko pilvistä (7/8)","-3.8","3.9"
"Helsinki Kaisaniemi","2022","11","27","11:00","52.2","5766","1031.2","Melko pilvistä (7/8)","-3.9","3.7"
"Helsinki Kaisaniemi","2022","11","27","12:00","57.9","3309","1031.1","Melko pilvistä (7/8)","-3.6","3.8"
"Helsinki Kaisaniemi","2022","11","27","13:00","57.7","4422","1031","Melko pilvistä (7/8)","-3.4","3.2"
"Helsinki Kaisaniemi","2022","11","27","14:00","65.3","3844","1030.9","Melko pilvistä (7/8)","-3.3","3.4"
"Helsinki Kaisaniemi","2022","11","27","15:00","62.9","5140","1030.9","Melko pilvistä (7/8)","-3.1","3.2"
"Helsinki Kaisaniemi","2022","11","27","16:00","61.2","9031","1031.2","Melko pilvistä (7/8)","-2.9","2.8"
"Helsinki Kaisaniemi","2022","11","27","17:00","57.7","10169","1031.2","Melko pilvistä (7/8)","-2.6","2.3"
"Helsinki Kaisaniemi","2022","11","27","18:00","59.4","10957","1031.2","Melko pilvistä (7/8)","-2.4","2.4"
"Helsinki Kaisaniemi","2022","11","27","19:00","33.1","11667","1031.1","Melko pilvistä (7/8)","-2.3","1.4"
"Helsinki Kaisaniemi","2022","11","27","20:00","51.8","17268","1031","Melko pilvistä (7/8)","-1.5","1.4"
"Helsinki Kaisaniemi","2022","11","27","21:00","143.1","47703","1031.2","Melko pilvistä (7/8)","0.3","3.3"
"Helsinki Kaisaniemi","2022","11","27","22:00","139.1","44847","1031.3","Melko pilvistä (7/8)","0.5","3.4"
"Helsinki Kaisaniemi","2022","11","27","23:00","102.8","33227","1031.4","Melko pilvistä (7/8)","0.3","2.6"
"Helsinki Kaisaniemi","2022","11","28","00:00","90.6","31827","1031.6","Melko pilvistä (7/8)","0.4","1.6"
"Helsinki Kaisaniemi","2022","11","28","01:00","137.3","15655","1031.6","Melko pilvistä (7/8)","-0.6","1.1"
"Helsinki Kaisaniemi","2022","11","28","02:00","50.7","11646","1031.9","Melko pilvistä (7/8)","-1","1"
"Helsinki Kaisaniemi","2022","11","28","03:00","58.1","9831","1031.9","Melko pilvistä (7/8)","-0.9","1"
"Helsinki Kaisaniemi","2022","11","28","04:00","76","10488","1031.7","Melko pilvistä (7/8)","-0.7","1.2"
"Helsinki Kaisaniemi","2022","11","28","05:00","85.2","13924","1031.7","Melko pilvistä (7/8)","-0.2","2.1"
"Helsinki Kaisaniemi","2022","11","28","06:00","131.2","47339","1031.9","Melko pilvistä (7/8)","1.1","3"
"Helsinki Kaisaniemi","2022","11","28","07:00","132.9","50000","1031.9","Pilvistä (8/8)","1.2","3.5"
"Helsinki Kaisaniemi","2022","11","28","08:00","132.6","50000","1032.1","Melko pilvistä (7/8)","1.2","2.9"
"Helsinki Kaisaniemi","2022","11","28","09:00","101.6","42127","1032.2","Melko pilvistä (7/8)","1.1","2.8"
"Helsinki Kaisaniemi","2022","11","28","10:00","93.7","41240","1032.5","Pilvistä (8/8)","1","2.6"
"Helsinki Kaisaniemi","2022","11","28","11:00","65.2","22064","1032.6","Melko pilvistä (7/8)","0.7","2.4"
"Helsinki Kaisaniemi","2022","11","28","12:00","59","13389","1032.6","Melko pilvistä (7/8)","0.3","2.9"
"Helsinki Kaisaniemi","2022","11","28","13:00","-","20505","1032.3","Melko pilvistä (7/8)","0.9","-"
"Helsinki Kaisaniemi","2022","11","28","14:00","-","22930","1032.3","Melko pilvistä (7/8)","1.3","-"
"Helsinki Kaisaniemi","2022","11","28","15:00","-","21980","1032.3","Melko pilvistä (7/8)","1.1","-"
"Helsinki Kaisaniemi","2022","11","28","16:00","115.6","12462.5","1032.6","Pilvistä (8/8)","0.9","5.5"
"Helsinki Kaisaniemi","2022","11","28","17:00","108.3","16197","1032.8","Melko pilvistä (7/8)","0.8","4.2"
"Helsinki Kaisaniemi","2022","11","28","18:00","108.6","24901","1032.9","Pilvistä (8/8)","1","4.3"
"Helsinki Kaisaniemi","2022","11","28","19:00","115.9","5835","1033","Melko pilvistä (7/8)","0.7","5.1"
"Helsinki Kaisaniemi","2022","11","28","20:00","123.6","12952","1033.1","Melko pilvistä (7/8)","0.7","4.3"
"Helsinki Kaisaniemi","2022","11","28","21:00","121.5","10835","1033.2","Pilvistä (8/8)","0.6","4.3"
"Helsinki Kaisaniemi","2022","11","28","22:00","120.6","36902","1033.4","Melko pilvistä (7/8)","0.8","4.7"
"Helsinki Kaisaniemi","2022","11","28","23:00","121.3","14284","1033.6","Melko pilvistä (7/8)","0.5","4.5"
"Helsinki Kaisaniemi","2022","11","29","00:00","117.7","48045","1033.8","Melko pilvistä (7/8)","0.8","4.3"
"Helsinki Kaisaniemi","2022","11","29","01:00","118.1","30849","1034.1","Pilvistä (8/8)","0.9","4.3"
"Helsinki Kaisaniemi","2022","11","29","02:00","118.1","44188","1034.2","Melko pilvistä (7/8)","0.9","4.4"
"Helsinki Kaisaniemi","2022","11","29","03:00","121.4","37128","1034.1","Melko pilvistä (7/8)","1","4.2"
